seed,core,preference,cards,phase,total,max_drawdown,satellites,policies,contributions,goal
434,nasdaq,債券優先,true,clear,3716418,-0.611962,bonds,emergencyFund+cashManagement+contributions,160000,true
435,nasdaq,債券優先,true,clear,8529345,-0.683093,bonds,contributions+emergencyFund+reinvestment,320000,true
436,nasdaq,債券優先,true,clear,1032568,-0.5859837497527853,bonds,contributions+reinvestment+emergencyFund,320000,false
437,nasdaq,債券優先,true,clear,1535730,-0.6147824355539415,bonds,contributions+emergencyFund+reinvestment,240000,false
438,nasdaq,債券優先,true,clear,3687420,-0.5469198137615086,bonds,contributions+emergencyFund+reinvestment,320000,true
439,nasdaq,債券優先,true,clear,14777302,-0.19396873061512399,bonds,contributions+reinvestment+emergencyFund,240000,true
440,nasdaq,債券優先,true,clear,7115999,-0.33603650543851826,bonds,emergencyFund+contributions+reinvestment,160000,true
441,nasdaq,債券優先,true,clear,6712344,-0.13460611483245874,bonds,contributions+cashManagement+emergencyFund,400000,true
442,nasdaq,債券優先,true,clear,895939,-0.562672002171169,bonds,contributions+cashManagement+emergencyFund,370000,false
443,nasdaq,債券優先,true,clear,1569134,-0.7131673405209786,bonds,emergencyFund+contributions+reinvestment,160000,false
444,nasdaq,債券優先,true,clear,3076274,-0.655556,bonds,contributions+emergencyFund+reinvestment,320000,true
445,nasdaq,債券優先,true,clear,8308643,-0.33319299725869184,bonds,contributions+emergencyFund+reinvestment,320000,true
446,nasdaq,債券優先,true,clear,646003,-0.517293,bonds,emergencyFund+contributions+reinvestment,160000,false
447,nasdaq,債券優先,true,clear,445156,-0.8494161474125,bonds,reinvestment+contributions+emergencyFund,240000,false
448,nasdaq,債券優先,true,clear,1036298,-0.6939244984249449,bonds,reinvestment+contributions+cashManagement,260000,false
449,nasdaq,債券優先,true,clear,1564744,-0.5598701399863486,bonds,reinvestment+emergencyFund+contributions,160000,false
450,nasdaq,債券優先,true,clear,1492757,-0.5133764857559548,bonds,contributions+emergencyFund+cashManagement,250000,false
451,nasdaq,債券優先,true,clear,6191178,-0.2485920037324398,bonds,contributions+cashManagement+reinvestment,320000,true
452,nasdaq,債券優先,true,clear,3292832,-0.5889043164507308,,contributions+emergencyFund+reinvestment+cashManagement,350000,true
453,nasdaq,債券優先,true,clear,8123878,-0.5143581272413986,bonds,contributions+emergencyFund+reinvestment,240000,true
454,nasdaq,債券優先,true,clear,3556682,-0.5102586561330136,bonds,emergencyFund+cashManagement+contributions,120000,true
455,nasdaq,債券優先,true,clear,9035033,-0.49294710803846226,bonds,emergencyFund+contributions+reinvestment,240000,true
456,nasdaq,債券優先,true,clear,8215757,-0.217121769087729,bonds,cashManagement+contributions+emergencyFund,290000,true
457,nasdaq,債券優先,true,clear,4409807,-0.4613522166792048,bonds,emergencyFund+reinvestment+contributions,80000,true
458,nasdaq,債券優先,true,clear,2747853,-0.6359046778464255,bonds,cashManagement+contributions+reinvestment,280000,false
459,nasdaq,債券優先,true,clear,2359695,-0.22920703716858723,bonds,contributions+emergencyFund+reinvestment,320000,false
460,nasdaq,債券優先,true,clear,13244792,-0.7019573610411781,bonds,emergencyFund+cashManagement+contributions,140000,true
461,nasdaq,債券優先,true,clear,5106580,-0.41010736963632866,bonds,emergencyFund+contributions+cashManagement,200000,true
462,nasdaq,債券優先,true,clear,19572037,-0.125583,bonds,emergencyFund+contributions+reinvestment,160000,true
463,nasdaq,債券優先,true,clear,1656124,-0.3318,bonds,contributions+emergencyFund+reinvestment,240000,false
464,nasdaq,債券優先,true,clear,1043999,-0.5056596274646533,bonds,emergencyFund+reinvestment+contributions,80000,false
465,nasdaq,債券優先,true,clear,2940261,-0.39127349525094934,bonds,reinvestment+contributions+emergencyFund,160000,false
466,nasdaq,債券優先,true,clear,1124078,-0.7700172942781899,bonds,cashManagement+reinvestment+contributions,180000,false
467,nasdaq,債券優先,true,clear,1408609,-0.43212707479886553,bonds,contributions+emergencyFund+cashManagement,250000,false
468,nasdaq,債券優先,true,clear,2302618,-0.25571084197860633,bonds,contributions+emergencyFund+reinvestment,320000,false
469,nasdaq,債券優先,true,clear,1995523,-0.3808021037506735,bonds,cashManagement+contributions+emergencyFund,250000,false
470,nasdaq,債券優先,true,clear,8627497,-0.264303371072687,bonds,emergencyFund+contributions+reinvestment,240000,true
471,nasdaq,債券優先,true,clear,1906780,-0.687973,bonds,emergencyFund+contributions+cashManagement,280000,false
472,nasdaq,債券優先,true,clear,3236612,-0.44326431221409546,bonds,emergencyFund+contributions+reinvestment,160000,true
473,nasdaq,債券優先,true,clear,7338610,-0.35342021431860743,bonds,reinvestment+emergencyFund+contributions,80000,true
474,nasdaq,債券優先,true,clear,5850526,-0.240303,bonds,reinvestment+contributions+cashManagement,320000,true
475,nasdaq,債券優先,true,clear,3530003,-0.3133540722836504,bonds,contributions+cashManagement+emergencyFund,340000,true
476,nasdaq,債券優先,true,clear,11074660,-0.3169664168880146,bonds,contributions+emergencyFund+reinvestment,320000,true
477,nasdaq,債券優先,true,clear,10421816,-0.28881395220626677,bonds,contributions+emergencyFund+reinvestment,320000,true
478,nasdaq,債券優先,true,clear,1553783,-0.5438640166510224,bonds,emergencyFund+reinvestment+cashManagement,40000,false
479,nasdaq,債券優先,true,clear,4300723,-0.4185698223106982,bonds,contributions+reinvestment+emergencyFund,320000,true
480,nasdaq,債券優先,true,clear,17590653,-0.10794032162061643,bonds,emergencyFund+contributions+reinvestment,160000,true
481,nasdaq,債券優先,true,clear,9935199,-0.31148439677741063,bonds,contributions+emergencyFund+reinvestment,240000,true
482,nasdaq,債券優先,true,clear,5369847,-0.4966884558007599,bonds,emergencyFund+contributions+reinvestment,160000,true
483,nasdaq,債券優先,true,clear,17345764,-0.261686,bonds,contributions+emergencyFund+reinvestment,320000,true
484,nasdaq,債券優先,true,clear,6907482,-0.310368632646268,bonds,contributions+reinvestment+emergencyFund,320000,true
485,nasdaq,債券優先,true,clear,24964071,-0.4101591243162695,,reinvestment+contributions+emergencyFund+cashManagement,280000,true
486,nasdaq,債券優先,true,clear,4068833,-0.5350782243884467,bonds,contributions+reinvestment+cashManagement,370000,true
487,nasdaq,債券優先,true,clear,7347604,-0.4696974738181494,bonds,contributions+emergencyFund+reinvestment,320000,true
488,nasdaq,債券優先,true,clear,10448291,-0.4145731238018995,bonds,contributions+reinvestment+emergencyFund,320000,true
489,nasdaq,債券優先,true,clear,33266267,-0.2706441887620701,bonds,emergencyFund+reinvestment+contributions,80000,true
490,nasdaq,債券優先,true,clear,2074495,-0.6108298569725864,bonds,contributions+reinvestment+cashManagement,360000,false
491,nasdaq,債券優先,true,clear,1418046,-0.5040897281709513,bonds,emergencyFund+cashManagement+contributions,150000,false
492,nasdaq,債券優先,true,clear,5350607,-0.269835,bonds,reinvestment+contributions+cashManagement,280000,true
493,nasdaq,債券優先,true,clear,1379781,-0.5519913312106338,bonds,contributions+reinvestment+emergencyFund,240000,false
494,nasdaq,債券優先,true,clear,3828172,-0.4376240115025162,bonds,contributions+reinvestment+emergencyFund,240000,true
495,nasdaq,債券優先,true,clear,1236404,-0.6360755566163183,bonds,contributions+emergencyFund+reinvestment,240000,false
496,nasdaq,債券優先,true,clear,11851534,-0.43840716304479066,bonds,contributions+emergencyFund+cashManagement,340000,true
497,nasdaq,債券優先,true,clear,7288238,-0.40811323274135397,bonds,reinvestment+emergencyFund+cashManagement,40000,true
498,nasdaq,債券優先,true,clear,3479614,-0.5581486304008672,bonds,contributions+emergencyFund+reinvestment,240000,true
499,nasdaq,債券優先,true,clear,2779074,-0.5972389548448774,bonds,contributions+emergencyFund+reinvestment,320000,false
500,nasdaq,債券優先,true,clear,1704464,-0.31838206855611223,bonds,emergencyFund+contributions+reinvestment,160000,false
501,nasdaq,債券優先,true,clear,5214274,-0.5178770915628487,bonds,reinvestment+contributions+cashManagement,200000,true
502,nasdaq,債券優先,true,clear,9958441,-0.3613908275022166,bonds,reinvestment+contributions+emergencyFund,160000,true
503,nasdaq,債券優先,true,clear,10539132,-0.47504605679526696,bonds,contributions+reinvestment+cashManagement,360000,true
504,nasdaq,債券優先,true,clear,1757235,-0.4569507016845981,bonds,contributions+reinvestment+emergencyFund,240000,false
505,nasdaq,債券優先,true,clear,3424332,-0.540035644735146,bonds,emergencyFund+contributions+cashManagement,160000,true
506,nasdaq,債券優先,true,clear,6387410,-0.37235985326454446,bonds,emergencyFund+contributions+reinvestment,160000,true
507,nasdaq,債券優先,true,clear,19413741,-0.27500995570081677,bonds,emergencyFund+reinvestment+contributions,80000,true
508,nasdaq,債券優先,true,clear,4773478,-0.4618097765578004,bonds,contributions+emergencyFund+reinvestment,240000,true
509,nasdaq,債券優先,true,clear,2919680,-0.478224,bonds,contributions+emergencyFund+cashManagement,250000,false
510,nasdaq,債券優先,true,clear,9318984,-0.4365564533493686,,reinvestment+contributions+cashManagement+emergencyFund,320000,true
511,nasdaq,債券優先,true,clear,2108026,-0.5666899113076295,bonds,contributions+reinvestment+emergencyFund,240000,false
512,nasdaq,債券優先,true,clear,7314975,-0.5280772831076415,bonds,emergencyFund+cashManagement+contributions,160000,true
513,nasdaq,債券優先,true,clear,475796,-0.897831551059087,bonds,reinvestment+emergencyFund+contributions,160000,false
514,nasdaq,債券優先,true,clear,6983112,-0.35233701678211354,bonds,contributions+emergencyFund+cashManagement,280000,true
515,nasdaq,債券優先,true,clear,7334135,-0.6441076656796537,bonds,reinvestment+cashManagement+contributions,160000,true
516,nasdaq,債券優先,true,clear,1551758,-0.7065890304351788,bonds,contributions+cashManagement+emergencyFund,370000,false
517,nasdaq,債券優先,true,clear,1971359,-0.5087852967967208,bonds,contributions+emergencyFund+reinvestment,320000,false
518,nasdaq,債券優先,true,clear,607137,-0.7239382422352596,,contributions+emergencyFund+reinvestment+cashManagement,340000,false
519,nasdaq,債券優先,true,clear,4652441,-0.5451170461883164,bonds,contributions+reinvestment+cashManagement,280000,true
520,nasdaq,債券優先,true,clear,554032,-0.6509282629706683,bonds,contributions+reinvestment+emergencyFund,240000,false
521,nasdaq,債券優先,true,clear,6344624,-0.5187202456888093,bonds,reinvestment+cashManagement+contributions,240000,true
522,nasdaq,債券優先,true,clear,1823630,-0.5413335063742175,bonds,contributions+cashManagement+emergencyFund,400000,false
523,nasdaq,債券優先,true,clear,2331696,-0.33319078475213565,bonds,contributions+emergencyFund+cashManagement,350000,false
524,nasdaq,債券優先,true,clear,3164099,-0.38304294437704745,,emergencyFund+contributions+reinvestment+cashManagement,280000,true
525,nasdaq,債券優先,true,clear,949868,-0.747638,bonds,contributions+emergencyFund+reinvestment,240000,false
526,nasdaq,債券優先,true,clear,844460,-0.5341894650675195,bonds,contributions+emergencyFund+reinvestment,240000,false
527,nasdaq,債券優先,true,clear,11777512,-0.2522979172810967,bonds,reinvestment+emergencyFund+contributions,80000,true
528,nasdaq,債券優先,true,clear,431104,-0.7784181751534484,bonds,cashManagement+contributions+emergencyFund,210000,false
529,nasdaq,債券優先,true,clear,2383110,-0.584809,bonds,contributions+reinvestment+cashManagement,360000,false
530,nasdaq,債券優先,true,clear,1498628,-0.6185656908752872,bonds,contributions+emergencyFund+reinvestment,320000,false
531,nasdaq,債券優先,true,clear,10534677,-0.17904580580132154,bonds,emergencyFund+reinvestment+contributions,80000,true
532,nasdaq,債券優先,true,clear,692109,-0.7122809594436125,bonds,emergencyFund+reinvestment+cashManagement,30000,false
533,nasdaq,債券優先,true,clear,4531190,-0.33008155421291285,bonds,contributions+emergencyFund+reinvestment,320000,true
534,nasdaq,債券優先,true,clear,14198474,-0.3113096196330075,bonds,contributions+reinvestment+cashManagement,360000,true
535,nasdaq,債券優先,true,clear,1493769,-0.6568861809178542,bonds,cashManagement+contributions+emergencyFund,360000,false
536,nasdaq,債券優先,true,clear,4529229,-0.5275156554212884,bonds,emergencyFund+contributions+cashManagement,190000,true
537,nasdaq,債券優先,true,clear,15183788,-0.24367267186772568,,contributions+emergencyFund+reinvestment+cashManagement,360000,true
538,nasdaq,債券優先,true,clear,12742683,-0.351935925040732,bonds,contributions+cashManagement+emergencyFund,420000,true
539,nasdaq,債券優先,true,clear,37121649,-0.23472988338532227,bonds,contributions+reinvestment+cashManagement,360000,true
540,nasdaq,債券優先,true,clear,3225422,-0.40086198099151626,bonds,contributions+emergencyFund+cashManagement,330000,true
541,nasdaq,債券優先,true,clear,27180153,-0.24180598641814982,bonds,emergencyFund+contributions+reinvestment,240000,true
542,nasdaq,債券優先,true,clear,1641181,-0.3589925716358012,bonds,reinvestment+contributions+emergencyFund,160000,false
543,nasdaq,債券優先,true,clear,3970080,-0.39504876515988,bonds,reinvestment+emergencyFund+contributions,80000,true
544,nasdaq,債券優先,true,clear,5049125,-0.49009429486299433,bonds,contributions+cashManagement+emergencyFund,300000,true
545,nasdaq,債券優先,true,clear,906664,-0.6645821359597611,bonds,contributions+emergencyFund+reinvestment,320000,false
546,nasdaq,債券優先,true,clear,1273889,-0.419112,bonds,contributions+cashManagement+emergencyFund,350000,false
547,nasdaq,債券優先,true,clear,3082883,-0.41910577441637414,bonds,emergencyFund+contributions+reinvestment,240000,true
548,nasdaq,債券優先,true,clear,12971043,-0.22393061158630845,bonds,emergencyFund+contributions+cashManagement,310000,true
549,nasdaq,債券優先,true,clear,2190467,-0.3889216937130726,bonds,contributions+reinvestment+cashManagement,320000,false
550,nasdaq,債券優先,true,clear,1231676,-0.6597739996827253,bonds,contributions+reinvestment+emergencyFund,320000,false
551,nasdaq,債券優先,true,clear,2030772,-0.40077999493671146,bonds,emergencyFund+contributions+reinvestment,160000,false
552,nasdaq,債券優先,true,clear,5618731,-0.4475882692179466,bonds,contributions+reinvestment+emergencyFund,320000,true
553,nasdaq,債券優先,true,clear,13920458,-0.2984677342874847,bonds,contributions+emergencyFund+cashManagement,360000,true
554,nasdaq,債券優先,true,clear,8539818,-0.4331437956821464,bonds,emergencyFund+reinvestment+contributions,80000,true
555,nasdaq,債券優先,true,clear,2547722,-0.4763629605852241,bonds,contributions+reinvestment+emergencyFund,240000,false
556,nasdaq,債券優先,true,clear,8607156,-0.2665867992364267,bonds,emergencyFund+contributions+reinvestment,160000,true
557,nasdaq,債券優先,true,clear,2633472,-0.383105,bonds,contributions+reinvestment+cashManagement,340000,false
558,nasdaq,債券優先,true,clear,5377200,-0.352026546064326,bonds,reinvestment+contributions+emergencyFund,160000,true
